model,provider,tokens_prompt,tokens_completion,tokens_reasoning,finish_reason,generation_time_ms,cost_total
brook-8b,Coreline,3081,273,5,stop,2684,0.159261
brook-8b,NimbusServe,2549,443,0,stop,91141,0.141511
brook-8b,Coreline,3402,401,0,stop,2111,0.172094
brook-8b,NimbusServe,1776,268,0,stop,6007,0.098750
brook-8b,Coreline,2377,276,4,stop,2437,0.130526
brook-8b,Fastori,2303,240,0,stop,1771,0.138260
brook-8b,Coreline,3019,339,0,stop,2446,0.171938
brook-8b,NimbusServe,2879,239,6,stop,5607,0.152318
brook-8b,Coreline,2772,315,0,stop,2688,0.149726
brook-8b,Coreline,1543,322,0,stop,2093,0.098006
brook-8b,Steadfast,2784,354,0,stop,3750,0.146151
brook-8b,Coreline,2909,320,1,stop,2191,0.162943
brook-8b,Coreline,2765,263,3,stop,2686,0.139490
brook-8b,Coreline,2843,389,1,stop,2538,0.153174
brook-8b,NimbusServe,2665,292,0,stop,94841,0.149089
brook-8b,Fastori,3392,333,0,stop,1263,0.194833
brook-8b,Steadfast,2712,362,0,stop,4070,0.152561
brook-8b,Steadfast,2299,362,0,stop,3452,0.126117
brook-8b,Fastori,3045,272,6,stop,1522,0.175548
brook-8b,Fastori,2460,319,0,stop,1553,0.125865
brook-8b,Coreline,1615,278,0,stop,2424,0.087005
brook-8b,Coreline,2592,394,1,stop,2549,0.140991
brook-8b,Steadfast,2550,393,0,stop,4143,0.150442
brook-8b,NimbusServe,3535,367,0,stop,5356,0.212998
brook-8b,Steadfast,2890,376,3,stop,3872,0.172086
brook-8b,Steadfast,2828,289,0,stop,3208,0.155736
brook-8b,Steadfast,2794,254,1,stop,3699,0.156225
brook-8b,Fastori,1825,447,6,stop,1388,0.109859
brook-8b,NimbusServe,1956,299,0,stop,7723,0.123800
brook-8b,Fastori,2843,322,0,stop,1395,0.154277
brook-8b,Fastori,2828,276,0,stop,1124,0.159003
brook-8b,NimbusServe,2678,285,0,stop,4528,0.156414
brook-8b,Coreline,2705,308,1,stop,3013,0.160257
brook-8b,Coreline,2970,328,3,stop,2939,0.176568
brook-8b,Coreline,1660,323,3,stop,2798,0.105978
brook-8b,NimbusServe,2471,383,4,stop,5365,0.151675
brook-8b,NimbusServe,1980,374,0,stop,4637,0.112878
brook-8b,Steadfast,2046,323,0,stop,3702,0.106643
brook-8b,Steadfast,2496,316,0,stop,3789,0.129916
brook-8b,Steadfast,2138,283,5,stop,4017,0.129123
brook-8b,Fastori,2751,208,0,stop,1388,0.135859
brook-8b,Steadfast,2409,370,2,stop,4606,0.134875
brook-8b,Steadfast,2721,354,0,stop,4135,0.146840
brook-8b,Steadfast,3105,265,0,stop,3621,0.157326
brook-8b,Steadfast,2632,287,0,stop,4411,0.159433
brook-8b,Fastori,1780,347,7,stop,1671,0.098544
brook-8b,Fastori,2792,276,0,stop,1241,0.151941
brook-8b,Fastori,1418,341,1,stop,1227,0.079833
brook-8b,Fastori,2543,393,4,stop,1455,0.148389
brook-8b,Fastori,1822,245,3,stop,1386,0.094780
brook-8b,Coreline,3380,306,0,stop,2312,0.196819
brook-8b,Steadfast,2758,267,0,stop,3097,0.148011
brook-8b,NimbusServe,2286,370,3,stop,5968,0.125479
brook-8b,NimbusServe,2147,422,1,stop,5653,0.137673
brook-8b,Steadfast,2614,383,0,stop,3479,0.142409
brook-8b,Fastori,2300,334,1,stop,1487,0.136899
brook-8b,Fastori,2166,302,0,stop,1666,0.123279
brook-8b,Steadfast,2863,267,2,stop,4228,0.153757
brook-8b,NimbusServe,2412,214,2,stop,5061,0.136187
brook-8b,Steadfast,1763,412,3,stop,4777,0.109219
brook-8b,Fastori,2838,313,0,stop,1294,0.163128
brook-8b,NimbusServe,3138,253,0,stop,6924,0.169859
brook-8b,Fastori,3086,272,0,stop,1792,0.161506
brook-8b,Steadfast,1903,296,0,stop,4176,0.104139
brook-8b,NimbusServe,1901,409,1,length,53188,0.120514
brook-8b,Fastori,3294,408,0,stop,1442,0.181225
brook-8b,NimbusServe,1589,422,2,stop,6015,0.107336
brook-8b,Coreline,2223,436,0,stop,3011,0.137088
brook-8b,Steadfast,1452,288,0,stop,3898,0.089060
brook-8b,Steadfast,1959,333,6,stop,4043,0.112387
brook-8b,Fastori,2771,370,0,stop,1670,0.170019
brook-8b,Fastori,3419,351,10,stop,1708,0.184664
brook-8b,Fastori,1478,318,7,stop,1023,0.089355
brook-8b,Fastori,2384,264,2,stop,1912,0.145232
brook-8b,Fastori,2616,316,0,stop,1262,0.132354
brook-8b,Steadfast,1743,425,0,stop,4243,0.102293
brook-8b,Fastori,2164,316,0,stop,1503,0.120502
brook-8b,Fastori,2661,303,0,stop,1441,0.136896
brook-8b,NimbusServe,2877,304,0,stop,5197,0.169544
brook-8b,Fastori,2468,364,0,stop,1432,0.132085
brook-8b,Coreline,2156,326,0,stop,11869,0.124857
brook-8b,Fastori,1918,436,2,stop,1504,0.120176
brook-8b,Fastori,2874,246,0,stop,1707,0.157221
brook-8b,Steadfast,2273,273,0,stop,3488,0.121294
brook-8b,NimbusServe,3176,364,1,stop,5504,0.177879
brook-8b,Coreline,1979,262,3,stop,2079,0.114884
brook-8b,Fastori,1880,239,0,stop,1182,0.101416
brook-8b,Steadfast,2166,457,0,stop,3815,0.128598
brook-8b,Fastori,2226,232,6,stop,1223,0.131108
brook-8b,Steadfast,2820,226,0,stop,4711,0.163152
brook-8b,Coreline,2444,280,7,stop,2316,0.145514
brook-8b,Fastori,2279,213,0,stop,1352,0.114675
brook-8b,NimbusServe,2078,345,4,stop,5450,0.120925
brook-8b,Fastori,1088,365,4,stop,1083,0.069296
brook-8b,Fastori,1518,322,3,stop,1181,0.083919
brook-8b,Fastori,2220,377,0,stop,1461,0.121096
brook-8b,Steadfast,2447,230,2,stop,4442,0.123687
brook-8b,NimbusServe,1738,406,5,stop,5656,0.109491
brook-8b,Steadfast,1907,474,2,stop,3202,0.121777
brook-8b,Fastori,2649,277,1,stop,1379,0.144030
brook-8b,Coreline,2537,303,0,stop,3393,0.146402
brook-8b,Steadfast,2325,230,0,stop,4280,0.137285
brook-8b,Fastori,2831,366,0,stop,1622,0.173919
brook-8b,Steadfast,2255,325,0,stop,3655,0.129701
brook-8b,NimbusServe,2312,318,3,stop,5796,0.124954
brook-8b,Steadfast,2436,420,4,stop,4153,0.130007
brook-8b,Steadfast,2248,304,0,stop,4962,0.127229
brook-8b,NimbusServe,2865,388,8,stop,5906,0.147658
brook-8b,Coreline,2502,273,0,stop,2841,0.139291
brook-8b,Fastori,2562,354,4,stop,1162,0.141480
brook-8b,Coreline,2892,270,0,stop,2251,0.143719
brook-8b,Fastori,2997,301,4,stop,1688,0.156690
brook-8b,NimbusServe,1910,368,3,stop,5500,0.113585
brook-8b,Fastori,2309,379,0,stop,1711,0.132576
brook-8b,Fastori,2132,294,0,stop,1294,0.116789
brook-8b,Coreline,1559,275,1,stop,2935,0.090715
brook-8b,NimbusServe,2785,212,2,stop,6517,0.162215
brook-8b,Coreline,2256,278,0,stop,2697,0.130189
brook-8b,Fastori,2488,226,0,stop,1220,0.138467
brook-8b,Fastori,3188,453,0,stop,1597,0.179497
brook-8b,Steadfast,2150,356,0,stop,4337,0.122656
brook-8b,NimbusServe,3154,306,0,stop,6400,0.185515
brook-8b,Fastori,2950,323,0,stop,1275,0.177312
brook-8b,Fastori,1797,299,0,stop,1525,0.101066
brook-8b,Fastori,2857,327,0,stop,1229,0.145549
brook-8b,Steadfast,1932,274,1,stop,3682,0.106517
brook-8b,Coreline,2346,359,0,stop,1877,0.132937
brook-8b,Steadfast,2369,283,5,stop,4092,0.144045
brook-8b,Coreline,1394,211,0,stop,2480,0.073972
brook-8b,Coreline,1825,307,3,stop,3097,0.103924
brook-8b,Fastori,2260,397,0,stop,1086,0.124984
brook-8b,Steadfast,2388,325,3,stop,4306,0.148828
brook-8b,Fastori,1687,285,0,stop,1324,0.107890
brook-8b,NimbusServe,3030,310,0,stop,105740,0.154799
brook-8b,Steadfast,3171,343,8,stop,4445,0.178308
brook-8b,Coreline,1595,449,0,stop,3390,0.111865
brook-8b,Steadfast,2443,311,0,stop,22667,0.151356
brook-8b,NimbusServe,2850,309,2,stop,104900,0.161676
brook-8b,Steadfast,2316,401,0,stop,3999,0.136974
brook-8b,NimbusServe,2512,377,0,stop,6807,0.132765
brook-8b,NimbusServe,3373,236,0,stop,6289,0.170873
brook-8b,Steadfast,1968,372,3,stop,4943,0.118272
brook-8b,Steadfast,2152,373,0,stop,4656,0.129854
brook-8b,Coreline,1840,281,1,stop,2079,0.111873
brook-8b,Coreline,2514,329,0,stop,2730,0.146308
brook-8b,Fastori,2214,211,1,stop,1689,0.111304
brook-8b,Fastori,2444,300,0,stop,1548,0.123509
brook-8b,Steadfast,2959,305,0,stop,4337,0.168775
brook-8b,NimbusServe,3503,204,0,stop,6692,0.184821
brook-8b,Steadfast,2052,459,9,stop,3028,0.114328
brook-8b,Fastori,2410,254,6,stop,1192,0.135622
brook-8b,Fastori,2680,300,3,stop,1499,0.162665
brook-8b,Steadfast,2324,253,0,stop,4245,0.139442
brook-8b,Fastori,3056,364,0,stop,1137,0.160930
brook-8b,NimbusServe,2597,377,2,stop,58648,0.147330
brook-8b,Coreline,3060,334,4,stop,2062,0.169668
brook-8b,Coreline,3137,296,0,stop,2322,0.182866
brook-8b,Fastori,2351,446,2,stop,1315,0.146934
brook-8b,NimbusServe,2233,343,0,stop,5106,0.137927
brook-8b,Coreline,3202,345,0,stop,2647,0.176148
brook-8b,Steadfast,1987,287,0,stop,4116,0.104312
brook-8b,NimbusServe,2806,332,5,stop,6650,0.170165
brook-8b,NimbusServe,2351,301,2,stop,5084,0.130751
brook-8b,Coreline,2336,297,4,stop,2705,0.128638
brook-8b,NimbusServe,3312,347,0,stop,6762,0.187959
brook-8b,NimbusServe,2894,235,3,stop,7014,0.162316
brook-8b,Fastori,1660,391,0,stop,1253,0.095890
brook-8b,NimbusServe,1829,350,0,stop,82953,0.117388
brook-8b,Coreline,1209,399,4,stop,2181,0.076924
brook-8b,NimbusServe,2571,351,0,stop,86880,0.157240
brook-8b,Steadfast,2560,305,0,stop,3693,0.136220
brook-8b,Fastori,1672,245,0,stop,1433,0.086417
brook-8b,Steadfast,957,373,4,stop,4867,0.061741
brook-8b,Steadfast,2449,291,0,stop,3251,0.126751
brook-8b,Steadfast,2392,225,0,stop,4832,0.130775
brook-8b,Coreline,2171,306,0,stop,12259,0.121275
brook-8b,Fastori,1777,423,8,stop,1590,0.118280
brook-8b,Coreline,2913,396,0,stop,2247,0.167663
brook-8b,Coreline,2094,265,0,stop,2671,0.106886
brook-8b,NimbusServe,1071,295,0,stop,5266,0.070841
brook-8b,NimbusServe,2512,403,0,stop,6440,0.150400
brook-8b,NimbusServe,2346,260,2,stop,6663,0.136664
brook-8b,Steadfast,2226,261,4,stop,3264,0.127000
brook-8b,NimbusServe,2426,370,2,stop,4598,0.132896
brook-8b,Fastori,1946,228,0,stop,1399,0.101673
brook-8b,Steadfast,2482,311,5,stop,2564,0.132679
brook-8b,Steadfast,1937,284,0,stop,3002,0.115981
brook-8b,Fastori,1720,322,1,stop,1515,0.110269
brook-8b,Steadfast,2038,207,0,stop,3930,0.108811
brook-8b,Coreline,2590,360,6,stop,2498,0.136748
brook-8b,NimbusServe,2798,363,3,stop,4883,0.151036
brook-8b,Steadfast,2777,352,0,stop,3071,0.162672
brook-8b,Steadfast,2036,308,2,stop,3771,0.108932
brook-8b,Steadfast,3271,276,0,stop,4102,0.179598
brook-8b,Coreline,2636,311,4,stop,2468,0.134885
brook-8b,Fastori,1468,200,2,stop,1297,0.089327
brook-8b,Coreline,2447,269,6,stop,2462,0.147722
brook-8b,NimbusServe,2517,371,0,stop,86537,0.130834
brook-8b,Coreline,2726,295,0,stop,2754,0.156462
brook-8b,Steadfast,1745,352,0,stop,4549,0.110753
brook-8b,NimbusServe,1456,281,0,stop,5120,0.089489
brook-8b,Fastori,2179,329,2,stop,1403,0.119513
brook-8b,Steadfast,1206,275,0,stop,4048,0.074813
brook-8b,NimbusServe,2193,308,0,stop,5533,0.133653
brook-8b,Fastori,1724,218,1,stop,1251,0.088787
brook-8b,Steadfast,2617,292,4,stop,4169,0.142656
brook-8b,NimbusServe,3248,379,10,stop,6772,0.178431
brook-8b,NimbusServe,1780,311,2,stop,5560,0.107027
brook-8b,NimbusServe,2309,313,5,stop,81146,0.139183
brook-8b,Fastori,2773,304,4,stop,1275,0.154748
brook-8b,NimbusServe,2307,341,0,stop,5446,0.144718
brook-8b,NimbusServe,1351,328,0,stop,5312,0.085346
brook-8b,NimbusServe,2712,304,1,stop,7347,0.147802
brook-8b,Coreline,2745,203,0,stop,2455,0.146271
brook-8b,Fastori,2510,336,7,stop,1281,0.146305
brook-8b,Fastori,2690,262,1,stop,1040,0.157303
brook-8b,NimbusServe,2993,276,0,stop,6331,0.179590
brook-8b,NimbusServe,2065,278,0,stop,6483,0.109948
brook-8b,NimbusServe,2887,229,2,stop,7262,0.150293
brook-8b,Fastori,2050,253,3,stop,1350,0.114219
brook-8b,Steadfast,3319,310,0,stop,5184,0.183497
brook-8b,Coreline,2520,225,1,stop,1935,0.142364
brook-8b,Coreline,2470,313,2,stop,2723,0.129197
brook-8b,NimbusServe,2389,350,0,stop,5791,0.150416
brook-8b,NimbusServe,3103,440,0,stop,6734,0.180941
brook-8b,Fastori,2840,311,2,stop,1417,0.147053
brook-8b,Coreline,2079,481,2,stop,1856,0.123840
brook-8b,NimbusServe,3081,326,0,stop,7227,0.181903
brook-8b,Steadfast,2216,337,1,stop,3481,0.123898
brook-8b,Steadfast,1481,319,0,stop,4250,0.096358
brook-8b,Coreline,2601,408,0,stop,1884,0.159860
brook-8b,Coreline,2576,343,0,stop,1983,0.141386
brook-8b,NimbusServe,2357,334,5,stop,7981,0.143214
brook-8b,Steadfast,2431,339,0,stop,4322,0.150402
brook-8b,Steadfast,2521,139,0,stop,3108,0.143419
brook-8b,Fastori,2447,259,1,stop,1515,0.147491
brook-8b,Fastori,2616,378,0,stop,1161,0.135711
brook-8b,Steadfast,2913,335,0,stop,3552,0.149693
brook-8b,Fastori,2617,279,0,stop,7212,0.143347
brook-8b,NimbusServe,2405,348,0,stop,62302,0.146797
brook-8b,Fastori,2400,217,0,stop,1146,0.118375
brook-8b,NimbusServe,1886,307,0,stop,59162,0.103089
brook-8b,NimbusServe,2145,395,8,stop,6712,0.131536
brook-8b,NimbusServe,2604,300,0,stop,6486,0.133779
brook-8b,NimbusServe,1880,283,7,stop,107924,0.108156
brook-8b,NimbusServe,2901,310,6,stop,5437,0.155341
brook-8b,NimbusServe,2138,235,2,stop,5036,0.108908
brook-8b,Coreline,1103,371,0,stop,2309,0.069930
brook-8b,Fastori,3615,360,0,stop,1455,0.185646
brook-8b,Fastori,1720,343,2,stop,1474,0.109508
brook-8b,NimbusServe,2748,320,0,stop,75644,0.140075
brook-8b,Steadfast,2741,392,0,stop,4889,0.168706
brook-8b,Steadfast,1670,309,0,stop,4341,0.102176
brook-8b,NimbusServe,3390,253,0,stop,67468,0.196285
brook-8b,Fastori,2430,325,0,stop,1478,0.135300
brook-8b,Coreline,2891,405,0,stop,2786,0.174803
brook-8b,NimbusServe,2595,317,0,stop,86169,0.156003
brook-8b,Fastori,2358,366,0,stop,1573,0.147878
brook-8b,Fastori,2493,336,1,stop,1455,0.144778
brook-8b,Coreline,1547,283,0,stop,2759,0.088079
brook-8b,NimbusServe,1964,344,0,stop,5912,0.117228
brook-8b,Steadfast,2161,401,13,stop,16408,0.139882
brook-8b,Fastori,2172,342,1,stop,1279,0.131926
brook-8b,Steadfast,2526,316,7,stop,4323,0.130977
brook-8b,Fastori,1424,371,7,stop,1483,0.088713
brook-8b,Coreline,2323,288,0,stop,2726,0.130494
brook-8b,Steadfast,3360,360,0,stop,3412,0.189095
brook-8b,NimbusServe,2425,405,3,stop,6236,0.139465
brook-8b,Fastori,1184,299,0,stop,1438,0.075013
brook-8b,Coreline,2302,358,0,stop,2845,0.145723
brook-8b,Fastori,2287,247,1,stop,1461,0.114715
brook-8b,Fastori,2707,333,1,stop,1503,0.152973
brook-8b,Fastori,2279,340,0,stop,1528,0.122253
brook-8b,Fastori,3195,297,0,stop,1224,0.190960
brook-8b,Fastori,2407,296,0,stop,1453,0.132425
brook-8b,Fastori,2239,360,0,stop,1228,0.135588
brook-8b,Fastori,3596,381,11,stop,1667,0.183374
brook-8b,Fastori,1686,151,1,stop,1362,0.084341
brook-8b,NimbusServe,2938,387,3,stop,5795,0.160802
brook-8b,Steadfast,2029,314,0,stop,3663,0.125862
brook-8b,Coreline,2475,186,1,stop,2498,0.133717
brook-8b,Fastori,1753,446,1,stop,1257,0.101225
brook-8b,Steadfast,3193,322,0,stop,3158,0.173425
brook-8b,NimbusServe,2949,282,0,stop,75245,0.151813
brook-8b,Coreline,1925,394,6,stop,2717,0.110364
brook-8b,Fastori,2760,315,0,stop,1906,0.145614
brook-8b,Fastori,1752,414,0,stop,1503,0.118462
brook-8b,Fastori,2779,349,0,stop,1675,0.162175
brook-8b,Fastori,1925,382,1,stop,1350,0.111181
brook-8b,Coreline,2869,345,2,stop,2519,0.154894
brook-8b,Coreline,2403,285,2,stop,1978,0.125926
brook-8b,NimbusServe,2673,369,0,stop,5249,0.157594
brook-8b,Fastori,2679,288,0,stop,1104,0.141959
brook-8b,Fastori,2005,315,0,stop,1431,0.108832
brook-8b,Steadfast,2933,282,0,stop,3221,0.150550
brook-8b,NimbusServe,1452,274,0,stop,6969,0.093395
brook-8b,Coreline,2406,316,0,stop,1952,0.130199
brook-8b,Steadfast,2148,270,3,stop,4061,0.124909
brook-8b,Steadfast,2152,333,3,stop,4733,0.125811
brook-8b,NimbusServe,2191,364,3,stop,6856,0.119606
brook-8b,NimbusServe,1608,489,0,stop,7207,0.095733
brook-8b,Fastori,1717,245,0,stop,1448,0.094250
brook-8b,Coreline,2954,352,0,stop,2383,0.153952
brook-8b,Steadfast,2462,318,0,stop,17122,0.125753
brook-8b,Fastori,1951,309,4,stop,1056,0.108081
brook-8b,Coreline,2694,411,7,stop,2952,0.149867
brook-8b,Coreline,1859,462,0,stop,2372,0.110859
brook-8b,Steadfast,2444,325,1,stop,4733,0.133640
brook-8b,Coreline,2502,189,0,stop,2659,0.145492
brook-8b,NimbusServe,3232,400,0,stop,4429,0.173822
brook-8b,NimbusServe,1384,449,5,stop,6130,0.101032
brook-8b,Coreline,2856,338,0,stop,2803,0.157119
brook-8b,Steadfast,2580,307,0,stop,4865,0.139830
brook-8b,Coreline,2764,215,1,stop,2455,0.136804
brook-8b,Fastori,2413,283,4,stop,1366,0.132525
brook-8b,NimbusServe,1943,294,4,stop,4686,0.108453
brook-8b,Fastori,1707,270,0,stop,1385,0.106992
brook-8b,Coreline,2687,295,0,stop,2519,0.157811
brook-8b,Steadfast,1780,303,0,stop,2821,0.096116
brook-8b,Coreline,2237,261,0,stop,3071,0.129281
brook-8b,Steadfast,3146,289,0,stop,4546,0.180295
brook-8b,NimbusServe,1351,304,4,stop,5863,0.078807
brook-8b,NimbusServe,1218,295,3,stop,5549,0.076560
brook-8b,Coreline,2554,335,0,stop,3000,0.152966
brook-8b,Steadfast,1675,252,0,stop,3338,0.088533
brook-8b,NimbusServe,1807,290,0,stop,93078,0.112148
brook-8b,Coreline,2009,307,6,stop,2297,0.105769
brook-8b,Coreline,2738,327,0,stop,2361,0.160297
brook-8b,NimbusServe,2786,378,0,stop,5966,0.154892
brook-8b,NimbusServe,2035,318,3,stop,6744,0.119730
brook-8b,Coreline,3358,303,2,stop,2354,0.193937
brook-8b,Fastori,1815,289,0,stop,1464,0.096466
brook-8b,Coreline,2436,302,4,stop,2457,0.129463
brook-8b,Coreline,2814,399,5,stop,2459,0.146311
brook-8b,Fastori,3114,263,0,stop,1400,0.158653
brook-8b,Coreline,2747,305,0,stop,2846,0.147826
brook-8b,NimbusServe,2073,378,0,stop,6352,0.114470
brook-8b,Steadfast,2146,229,0,stop,5148,0.121503
brook-8b,Fastori,3149,236,3,stop,1293,0.162684
brook-8b,Coreline,1975,383,1,stop,2382,0.120739
brook-8b,NimbusServe,1841,357,0,stop,5733,0.109507
brook-8b,Coreline,2359,291,0,stop,2340,0.144747
brook-8b,Coreline,2616,427,0,stop,2304,0.167294
brook-8b,Steadfast,2971,357,3,stop,4130,0.167310
brook-8b,Fastori,2716,269,4,stop,1661,0.147788
brook-8b,Coreline,2306,329,0,stop,2356,0.135209
brook-8b,Fastori,2213,370,0,stop,1019,0.117190
brook-8b,NimbusServe,1243,391,1,stop,6627,0.079859
brook-8b,Coreline,2169,349,0,stop,1958,0.136186
brook-8b,Coreline,2694,324,0,stop,2146,0.146489
brook-8b,Fastori,2386,255,0,stop,1660,0.123239
brook-8b,Fastori,2715,315,0,stop,1350,0.162492
brook-8b,Steadfast,2872,185,0,stop,3515,0.148228
brook-8b,NimbusServe,1790,387,0,stop,6958,0.104293
brook-8b,NimbusServe,1910,296,0,stop,7033,0.102152
brook-8b,Steadfast,2381,273,2,stop,4042,0.143141
brook-8b,Fastori,2113,442,0,stop,1372,0.135928
brook-8b,Steadfast,2928,282,0,stop,3303,0.174982
brook-8b,NimbusServe,2809,254,4,stop,7362,0.156614
brook-8b,Steadfast,3189,293,0,stop,2902,0.173927
brook-8b,Steadfast,2864,446,0,stop,4238,0.156416
brook-8b,Coreline,2252,394,0,stop,2167,0.130110
brook-8b,Steadfast,2285,296,5,stop,3261,0.121335
brook-8b,NimbusServe,2551,406,4,stop,6154,0.154862
brook-8b,Fastori,2361,251,0,stop,1657,0.129933
brook-8b,Fastori,3080,353,7,stop,1180,0.186318
brook-8b,Fastori,2389,342,1,stop,1344,0.140965
brook-8b,Fastori,3175,310,0,stop,1604,0.191583
brook-8b,Fastori,1519,269,0,stop,1255,0.084224
brook-8b,Coreline,2534,324,0,stop,2671,0.152196
brook-8b,Steadfast,1620,272,0,stop,3205,0.091371
brook-8b,Steadfast,2749,322,3,stop,4281,0.152494
brook-8b,Fastori,2499,369,4,stop,1626,0.136587
brook-8b,Coreline,2101,249,4,stop,2338,0.125454
brook-8b,Fastori,2843,336,4,stop,1342,0.154261
brook-8b,Fastori,2901,287,0,stop,1532,0.146221
brook-8b,Fastori,1922,319,0,stop,1091,0.120171
brook-8b,Fastori,2952,331,4,stop,1487,0.174049
brook-8b,Steadfast,2286,372,7,stop,2895,0.120642
brook-8b,NimbusServe,3099,343,0,stop,5252,0.179724
brook-8b,Coreline,3347,256,0,stop,2649,0.178372
brook-8b,Fastori,1885,325,0,stop,1189,0.113933
brook-8b,NimbusServe,2837,267,0,stop,6810,0.156807
brook-8b,NimbusServe,2368,270,0,stop,5517,0.132526
brook-8b,NimbusServe,2542,266,1,stop,53676,0.149804
brook-8b,NimbusServe,2186,306,0,stop,5291,0.117758
brook-8b,Coreline,2128,368,0,stop,2574,0.129678
brook-8b,Steadfast,2003,294,0,stop,4115,0.106099
brook-8b,Fastori,2499,340,3,stop,800,0.152576
brook-8b,NimbusServe,2302,293,0,stop,4979,0.139051
brook-8b,NimbusServe,3483,366,2,stop,5856,0.173778
brook-8b,NimbusServe,2356,186,0,stop,6824,0.137287
brook-8b,Coreline,2709,420,4,stop,2802,0.163038
brook-8b,Steadfast,2612,326,0,stop,4455,0.151688
brook-8b,Coreline,2125,200,0,stop,2760,0.105712
brook-8b,Steadfast,2366,351,0,stop,4017,0.129498
brook-8b,Fastori,2521,403,0,stop,886,0.135430
brook-8b,Steadfast,2445,270,1,stop,4120,0.122792
brook-8b,NimbusServe,2293,286,0,stop,5417,0.117298
brook-8b,Fastori,1309,348,2,stop,1259,0.081632
brook-8b,Coreline,2171,324,0,stop,2121,0.117578
brook-8b,Coreline,3122,328,4,stop,2576,0.184130
brook-8b,Coreline,2578,285,4,stop,2801,0.144636
brook-8b,Steadfast,2154,229,0,stop,3473,0.129847
brook-8b,Coreline,2906,335,2,stop,2769,0.173116
brook-8b,Fastori,3077,242,5,stop,1127,0.176702
brook-8b,Coreline,2158,349,3,stop,2527,0.134864
brook-8b,Steadfast,1990,274,1,stop,3720,0.107938
brook-8b,NimbusServe,3225,231,0,stop,7512,0.172951
brook-8b,Coreline,2569,417,0,stop,2559,0.153950
brook-8b,Coreline,2678,258,5,stop,2754,0.138989
brook-8b,Coreline,2270,406,1,stop,2031,0.122764
brook-8b,Coreline,3588,229,0,stop,2032,0.196299
brook-8b,Steadfast,2347,351,4,stop,3936,0.132742
brook-8b,Fastori,3237,222,1,stop,1541,0.162619
brook-8b,Coreline,2356,259,0,stop,2948,0.139749
brook-8b,NimbusServe,2446,175,0,stop,6494,0.133422
brook-8b,Fastori,1078,253,0,stop,1310,0.070827
brook-8b,NimbusServe,2465,318,2,stop,7279,0.130731
brook-8b,Fastori,2495,285,0,stop,1338,0.130512
brook-8b,NimbusServe,1807,200,2,stop,4969,0.099998
brook-8b,Coreline,1977,180,1,stop,3211,0.115071
brook-8b,Coreline,2425,341,0,stop,3090,0.143068
brook-8b,Fastori,2412,245,0,stop,1273,0.131731
brook-8b,Coreline,2319,334,0,stop,2471,0.128357
brook-8b,Steadfast,1473,195,0,stop,3893,0.087123
brook-8b,Steadfast,3345,343,5,stop,3197,0.170689
brook-8b,NimbusServe,3126,376,7,stop,92718,0.168800
brook-8b,Fastori,2799,474,0,stop,1332,0.176358
brook-8b,Steadfast,2132,259,1,stop,3399,0.114093
brook-8b,Steadfast,1755,332,0,stop,4744,0.105933
brook-8b,Coreline,2615,289,0,stop,3073,0.152523
brook-8b,Fastori,2175,427,3,stop,1066,0.129199
brook-8b,Coreline,1259,250,1,stop,2363,0.081699
brook-8b,Coreline,1547,437,0,stop,2466,0.092087
brook-8b,Steadfast,1999,306,0,stop,3476,0.105442
brook-8b,Steadfast,2325,337,4,stop,4343,0.128273
brook-8b,Steadfast,1931,411,0,stop,3744,0.121570
brook-8b,Fastori,2136,320,1,stop,1988,0.119311
brook-8b,Coreline,2711,358,0,stop,2963,0.151822
brook-8b,Coreline,1834,357,0,stop,2415,0.120070
brook-8b,Fastori,2385,255,0,stop,1599,0.120884
brook-8b,Steadfast,1471,375,0,stop,3079,0.095664
brook-8b,Fastori,2283,222,0,stop,1089,0.117134
brook-8b,Coreline,2308,307,0,stop,2531,0.139281
brook-8b,Fastori,2401,216,1,stop,1468,0.132575
brook-8b,Coreline,2870,368,0,stop,2896,0.168197
brook-8b,NimbusServe,2114,400,0,stop,6414,0.113853
brook-8b,Fastori,1742,281,1,stop,994,0.102325
brook-8b,Fastori,3046,486,0,stop,1257,0.171828
brook-8b,Coreline,1971,317,3,stop,2675,0.109509
brook-8b,Coreline,1862,346,0,stop,3020,0.103538
brook-8b,Fastori,1995,335,3,stop,1246,0.108311
brook-8b,Coreline,2196,252,0,stop,2478,0.130323
brook-8b,Steadfast,2275,338,2,stop,3815,0.128011
